Text;Size;Color;Angle;Font;Repeat;URL
做出;1;Random;Random;Random;Yes;v
取舍;1;Random;Random;Random;Yes;v
将来;1;Random;Random;Random;Yes;t
大人;1;Random;Random;Random;Yes;n
族群;1;Random;Random;Random;Yes;n
依赖;1;Random;Random;Random;Yes;v
奉献;1;Random;Random;Random;Yes;v
不惜一切;1;Random;Random;Random;Yes;i
代价;1;Random;Random;Random;Yes;n
神风;1;Random;Random;Random;Yes;n
舍弃;1;Random;Random;Random;Yes;v
妻子;1;Random;Random;Random;Yes;n
生存权;1;Random;Random;Random;Yes;n
遭遇;1;Random;Random;Random;Yes;n
不小;1;Random;Random;Random;Yes;a
伦理;1;Random;Random;Random;Yes;ns
父子;1;Random;Random;Random;Yes;n
代际;1;Random;Random;Random;Yes;n
冲突;1;Random;Random;Random;Yes;vn
有所;1;Random;Random;Random;Yes;n
涉及;1;Random;Random;Random;Yes;v
总体;1;Random;Random;Random;Yes;n
说来;1;Random;Random;Random;Yes;v
味儿;1;Random;Random;Random;Yes;n
味道;1;Random;Random;Random;Yes;n
费钱;1;Random;Random;Random;Yes;n
投资人;1;Random;Random;Random;Yes;n
老百姓;1;Random;Random;Random;Yes;n
饭钱;1;Random;Random;Random;Yes;n
神经;1;Random;Random;Random;Yes;n
切出来;1;Random;Random;Random;Yes;l
亚裔;1;Random;Random;Random;Yes;n
种族歧视;1;Random;Random;Random;Yes;l
天宫;1;Random;Random;Random;Yes;ns
发射;1;Random;Random;Random;Yes;v
宇航;1;Random;Random;Random;Yes;nr
自信;1;Random;Random;Random;Yes;v
打打气;1;Random;Random;Random;Yes;l
允许;1;Random;Random;Random;Yes;v
自恋;1;Random;Random;Random;Yes;v
祖国;1;Random;Random;Random;Yes;n
观感;1;Random;Random;Random;Yes;n
不可避免;1;Random;Random;Random;Yes;l
存在;1;Random;Random;Random;Yes;v
单薄;1;Random;Random;Random;Yes;a
导致;1;Random;Random;Random;Yes;v
燃点;1;Random;Random;Random;Yes;n
高潮;1;Random;Random;Random;Yes;nr
基调;1;Random;Random;Random;Yes;n
美工;1;Random;Random;Random;Yes;j
考究;1;Random;Random;Random;Yes;vn
门槛;1;Random;Random;Random;Yes;n
口碑;1;Random;Random;Random;Yes;n
票房;1;Random;Random;Random;Yes;n
双丰收;1;Random;Random;Random;Yes;nr
好头;1;Random;Random;Random;Yes;n
有感于;1;Random;Random;Random;Yes;l
予以;1;Random;Random;Random;Yes;v
支持;1;Random;Random;Random;Yes;v
中国男足;1;Random;Random;Random;Yes;nt
时间;1;Random;Random;Random;Yes;n
竞争;1;Random;Random;Random;Yes;vn
史前;1;Random;Random;Random;Yes;nr
原创;1;Random;Random;Random;Yes;n
级别;1;Random;Random;Random;Yes;n
充满;1;Random;Random;Random;Yes;a
连接;1;Random;Random;Random;Yes;v
总算;1;Random;Random;Random;Yes;n
出头;1;Random;Random;Random;Yes;v
基本;1;Random;Random;Random;Yes;n
降临;1;Random;Random;Random;Yes;v
湮灭;1;Random;Random;Random;Yes;v
有过之无不及;1;Random;Random;Random;Yes;i
京戏;1;Random;Random;Random;Yes;n
出钱;1;Random;Random;Random;Yes;v
出力;1;Random;Random;Random;Yes;n
大功;1;Random;Random;Random;Yes;n
父母;1;Random;Random;Random;Yes;n
嗷嗷;1;Random;Random;Random;Yes;o
受不了;1;Random;Random;Random;Yes;l
不韪;1;Random;Random;Random;Yes;i
服从;1;Random;Random;Random;Yes;v
观后感;1;Random;Random;Random;Yes;n
收钱;1;Random;Random;Random;Yes;v
见不得人;1;Random;Random;Random;Yes;l
低于;1;Random;Random;Random;Yes;v
很大;1;Random;Random;Random;Yes;a
AI;1;Random;Random;Random;Yes;eng
段落;1;Random;Random;Random;Yes;n
照搬;1;Random;Random;Random;Yes;v
商榷;1;Random;Random;Random;Yes;v
监狱;1;Random;Random;Random;Yes;n
23333;1;Random;Random;Random;Yes;eng
爆笑;1;Random;Random;Random;Yes;v
实属;1;Random;Random;Random;Yes;n
罕见;1;Random;Random;Random;Yes;a
辽阔;1;Random;Random;Random;Yes;a
感人;1;Random;Random;Random;Yes;n
大灾难;1;Random;Random;Random;Yes;l
信念;1;Random;Random;Random;Yes;n
精髓;1;Random;Random;Random;Yes;n
北京;1;Random;Random;Random;Yes;ns
天空;1;Random;Random;Random;Yes;n
星星;1;Random;Random;Random;Yes;nz
小女孩;1;Random;Random;Random;Yes;n
败笔;1;Random;Random;Random;Yes;n
功底;1;Random;Random;Random;Yes;n
成问题;1;Random;Random;Random;Yes;n
01;1;Random;Random;Random;Yes;eng
20;1;Random;Random;Random;Yes;eng
No;1;Random;Random;Random;Yes;eng
CBD;1;Random;Random;Random;Yes;eng
万达;1;Random;Random;Random;Yes;nz
超前;1;Random;Random;Random;Yes;v
整理;1;Random;Random;Random;Yes;n
简而言之;1;Random;Random;Random;Yes;l
胸脯;1;Random;Random;Random;Yes;n
良心;1;Random;Random;Random;Yes;a
亲朋好友;1;Random;Random;Random;Yes;l
第一炮;1;Random;Random;Random;Yes;l
打响;1;Random;Random;Random;Yes;vn
全体人员;1;Random;Random;Random;Yes;n
经历;1;Random;Random;Random;Yes;n
不逊;1;Random;Random;Random;Yes;a
原汁原味;1;Random;Random;Random;Yes;n
重工业;1;Random;Random;Random;Yes;n
不亚于;1;Random;Random;Random;Yes;v
放映厅;1;Random;Random;Random;Yes;n
60;1;Random;Random;Random;Yes;eng
单身;1;Random;Random;Random;Yes;n
整排;1;Random;Random;Random;Yes;v
限于;1;Random;Random;Random;Yes;v
逊色;1;Random;Random;Random;Yes;n
闪闪发光;1;Random;Random;Random;Yes;n
传扬;1;Random;Random;Random;Yes;v
铭记;1;Random;Random;Random;Yes;n
大笑;1;Random;Random;Random;Yes;v
忘却;1;Random;Random;Random;Yes;v
满脑子;1;Random;Random;Random;Yes;l
前进;1;Random;Random;Random;Yes;v
路数;1;Random;Random;Random;Yes;n
楼上;1;Random;Random;Random;Yes;s
煽动;1;Random;Random;Random;Yes;v
妄想;1;Random;Random;Random;Yes;v
神话;1;Random;Random;Random;Yes;n
大禹治水;1;Random;Random;Random;Yes;l
精卫填海;1;Random;Random;Random;Yes;n
后羿;1;Random;Random;Random;Yes;nrt
遵循;1;Random;Random;Random;Yes;v
传统;1;Random;Random;Random;Yes;n
留点;1;Random;Random;Random;Yes;n
踏踏实实;1;Random;Random;Random;Yes;z
收回;1;Random;Random;Random;Yes;v
星球;1;Random;Random;Random;Yes;n
话筒;1;Random;Random;Random;Yes;n
交给;1;Random;Random;Random;Yes;v
学家;1;Random;Random;Random;Yes;n
封神;1;Random;Random;Random;Yes;nr
情结;1;Random;Random;Random;Yes;n
见仁见智;1;Random;Random;Random;Yes;i
从技术上;1;Random;Random;Random;Yes;l
盈利;1;Random;Random;Random;Yes;n
孙子;1;Random;Random;Random;Yes;nr
孙女;1;Random;Random;Random;Yes;nr
新编;1;Random;Random;Random;Yes;n
突然;1;Random;Random;Random;Yes;ad
抬头;1;Random;Random;Random;Yes;v
爷爷;1;Random;Random;Random;Yes;n
当年;1;Random;Random;Random;Yes;t
笑眯眯;1;Random;Random;Random;Yes;z
TA;1;Random;Random;Random;Yes;eng
日后;1;Random;Random;Random;Yes;t
提及;1;Random;Random;Random;Yes;v
绕过;1;Random;Random;Random;Yes;v
巨大;1;Random;Random;Random;Yes;a
面对;1;Random;Random;Random;Yes;v
徒劳;1;Random;Random;Random;Yes;n
愚蠢;1;Random;Random;Random;Yes;a
熠熠;1;Random;Random;Random;Yes;z
生光;1;Random;Random;Random;Yes;n
保持;1;Random;Random;Random;Yes;v
太棒了;1;Random;Random;Random;Yes;nr
可能性;1;Random;Random;Random;Yes;n
打动;1;Random;Random;Random;Yes;v
父子关系;1;Random;Random;Random;Yes;n
天国;1;Random;Random;Random;Yes;ns
父亲;1;Random;Random;Random;Yes;n
遇到;1;Random;Random;Random;Yes;v
红色警戒;1;Random;Random;Random;Yes;n
式样;1;Random;Random;Random;Yes;n
暴力;1;Random;Random;Random;Yes;n
体现;1;Random;Random;Random;Yes;v
基建;1;Random;Random;Random;Yes;a
tg;1;Random;Random;Random;Yes;eng
数以万计;1;Random;Random;Random;Yes;l
工程师;1;Random;Random;Random;Yes;n
科学家;1;Random;Random;Random;Yes;n
项目;1;Random;Random;Random;Yes;n
前仆后继;1;Random;Random;Random;Yes;i
不计成本;1;Random;Random;Random;Yes;l
代入;1;Random;Random;Random;Yes;n
指望;1;Random;Random;Random;Yes;v
拍片;1;Random;Random;Random;Yes;n
厨子;1;Random;Random;Random;Yes;n
加成;1;Random;Random;Random;Yes;v
掩盖;1;Random;Random;Random;Yes;v
弥补;1;Random;Random;Random;Yes;v
超乎;1;Random;Random;Random;Yes;v
提交;1;Random;Random;Random;Yes;v
规模;1;Random;Random;Random;Yes;n
战栗;1;Random;Random;Random;Yes;n
持续;1;Random;Random;Random;Yes;vd
树起;1;Random;Random;Random;Yes;s
标杆;1;Random;Random;Random;Yes;n
国际化;1;Random;Random;Random;Yes;nt
程度;1;Random;Random;Random;Yes;n
融合度;1;Random;Random;Random;Yes;n
信任;1;Random;Random;Random;Yes;n
做好;1;Random;Random;Random;Yes;v
安排;1;Random;Random;Random;Yes;v
大年初一;1;Random;Random;Random;Yes;t
拖家带口;1;Random;Random;Random;Yes;n
坚决;1;Random;Random;Random;Yes;ad
心理学;1;Random;Random;Random;Yes;n
返家;1;Random;Random;Random;Yes;v
理论;1;Random;Random;Random;Yes;n
管家;1;Random;Random;Random;Yes;n
烂成;1;Random;Random;Random;Yes;v
成家;1;Random;Random;Random;Yes;n
临界点;1;Random;Random;Random;Yes;n
踏进;1;Random;Random;Random;Yes;v
全然;1;Random;Random;Random;Yes;ad
遗弃;1;Random;Random;Random;Yes;v
被动;1;Random;Random;Random;Yes;vn
记住;1;Random;Random;Random;Yes;v
千万别;1;Random;Random;Random;Yes;i
文艺;1;Random;Random;Random;Yes;n
清新;1;Random;Random;Random;Yes;a
邪教;1;Random;Random;Random;Yes;n
反射性;1;Random;Random;Random;Yes;n
厌恶;1;Random;Random;Random;Yes;v
自由主义;1;Random;Random;Random;Yes;n
冷酷;1;Random;Random;Random;Yes;a
现实主义;1;Random;Random;Random;Yes;n
感到恐惧;1;Random;Random;Random;Yes;i
乌托邦;1;Random;Random;Random;Yes;nr
认清;1;Random;Random;Random;Yes;v
影像;1;Random;Random;Random;Yes;vn
筹划;1;Random;Random;Random;Yes;n
阶段;1;Random;Random;Random;Yes;n
怀疑;1;Random;Random;Random;Yes;v
看笑话;1;Random;Random;Random;Yes;l
事实上;1;Random;Random;Random;Yes;l
旁白;1;Random;Random;Random;Yes;v
亲情;1;Random;Random;Random;Yes;n
强调;1;Random;Random;Random;Yes;v
辅助性;1;Random;Random;Random;Yes;n
女性;1;Random;Random;Random;Yes;n
爱国主义;1;Random;Random;Random;Yes;nz
惊讶;1;Random;Random;Random;Yes;a
质量;1;Random;Random;Random;Yes;n
开场;1;Random;Random;Random;Yes;n
止不住;1;Random;Random;Random;Yes;v
直到;1;Random;Random;Random;Yes;v
名单;1;Random;Random;Random;Yes;n
滚动;1;Random;Random;Random;Yes;v
完毕;1;Random;Random;Random;Yes;v
错过;1;Random;Random;Random;Yes;v
最佳;1;Random;Random;Random;Yes;z
有限;1;Random;Random;Random;Yes;a
条件;1;Random;Random;Random;Yes;n
做到;1;Random;Random;Random;Yes;v
素材;1;Random;Random;Random;Yes;n
搭配;1;Random;Random;Random;Yes;v
配乐;1;Random;Random;Random;Yes;vn
把握;1;Random;Random;Random;Yes;v
达到;1;Random;Random;Random;Yes;v
具有;1;Random;Random;Random;Yes;v
细碎;1;Random;Random;Random;Yes;a
欠缺;1;Random;Random;Random;Yes;v
火候;1;Random;Random;Random;Yes;n
削弱;1;Random;Random;Random;Yes;v
口味;1;Random;Random;Random;Yes;n
胜过;1;Random;Random;Random;Yes;v
建国以来;1;Random;Random;Random;Yes;l
架构;1;Random;Random;Random;Yes;n
启示;1;Random;Random;Random;Yes;v
远胜;1;Random;Random;Random;Yes;v
不断前进;1;Random;Random;Random;Yes;l
打出;1;Random;Random;Random;Yes;v
饱含;1;Random;Random;Random;Yes;v
敬意;1;Random;Random;Random;Yes;v
好运;1;Random;Random;Random;Yes;n
不敢相信;1;Random;Random;Random;Yes;i
前半段;1;Random;Random;Random;Yes;t
宴席;1;Random;Random;Random;Yes;n
好不好;1;Random;Random;Random;Yes;l
很惨;1;Random;Random;Random;Yes;a
主演;1;Random;Random;Random;Yes;n
小哥;1;Random;Random;Random;Yes;n
调头;1;Random;Random;Random;Yes;v
完成;1;Random;Random;Random;Yes;v
版本;1;Random;Random;Random;Yes;n
足够;1;Random;Random;Random;Yes;v
大神;1;Random;Random;Random;Yes;n
皮囊;1;Random;Random;Random;Yes;n
骨肉;1;Random;Random;Random;Yes;n
公式化;1;Random;Random;Random;Yes;n
模板;1;Random;Random;Random;Yes;n
起码;1;Random;Random;Random;Yes;n
潮流;1;Random;Random;Random;Yes;n
准备;1;Random;Random;Random;Yes;v
态度;1;Random;Random;Random;Yes;n
端正;1;Random;Random;Random;Yes;nz
看见;1;Random;Random;Random;Yes;v
坚持下去;1;Random;Random;Random;Yes;i
五颗星;1;Random;Random;Random;Yes;nr
狗血;1;Random;Random;Random;Yes;n
hold;1;Random;Random;Random;Yes;eng
不住;1;Random;Random;Random;Yes;v
摄像机;1;Random;Random;Random;Yes;n
小妖怪;1;Random;Random;Random;Yes;i
动画片;1;Random;Random;Random;Yes;n
三流;1;Random;Random;Random;Yes;n
小剧场;1;Random;Random;Random;Yes;n
样子;1;Random;Random;Random;Yes;n
物理;1;Random;Random;Random;Yes;n
不及格;1;Random;Random;Random;Yes;i
具象化;1;Random;Random;Random;Yes;v
表达方式;1;Random;Random;Random;Yes;l
填补;1;Random;Random;Random;Yes;v
空白;1;Random;Random;Random;Yes;n
耗尽;1;Random;Random;Random;Yes;v
回忆起;1;Random;Random;Random;Yes;i
过往;1;Random;Random;Random;Yes;t
金钱;1;Random;Random;Random;Yes;n
名誉;1;Random;Random;Random;Yes;n
权力;1;Random;Random;Random;Yes;n
停止;1;Random;Random;Random;Yes;v
自转;1;Random;Random;Random;Yes;v
海啸;1;Random;Random;Random;Yes;n
救起;1;Random;Random;Random;Yes;v
劫后余生;1;Random;Random;Random;Yes;l
女婴;1;Random;Random;Random;Yes;n
收养;1;Random;Random;Random;Yes;v
取名;1;Random;Random;Random;Yes;v
故去;1;Random;Random;Random;Yes;v
女儿;1;Random;Random;Random;Yes;n
生命;1;Random;Random;Random;Yes;vn
珍贵;1;Random;Random;Random;Yes;a
丰富;1;Random;Random;Random;Yes;a
不太想;1;Random;Random;Random;Yes;n
捆绑;1;Random;Random;Random;Yes;v
钢铁;1;Random;Random;Random;Yes;n
约等于;1;Random;Random;Random;Yes;v
基本上;1;Random;Random;Random;Yes;n
避免;1;Random;Random;Random;Yes;v
紧急;1;Random;Random;Random;Yes;a
废话;1;Random;Random;Random;Yes;n
一带;1;Random;Random;Random;Yes;n
低分;1;Random;Random;Random;Yes;n
预订;1;Random;Random;Random;Yes;v
世界级;1;Random;Random;Random;Yes;n
鉴赏;1;Random;Random;Random;Yes;v
吃里扒外;1;Random;Random;Random;Yes;i
偏向;1;Random;Random;Random;Yes;n
个人主义;1;Random;Random;Random;Yes;n
扮演;1;Random;Random;Random;Yes;v
弱化;1;Random;Random;Random;Yes;n
上升;1;Random;Random;Random;Yes;v
高度;1;Random;Random;Random;Yes;n
鸡飞狗跳;1;Random;Random;Random;Yes;i
证明;1;Random;Random;Random;Yes;n
大众;1;Random;Random;Random;Yes;n
科普;1;Random;Random;Random;Yes;nrt
子民;1;Random;Random;Random;Yes;n
带头人;1;Random;Random;Random;Yes;n
加油;1;Random;Random;Random;Yes;v
月球;1;Random;Random;Random;Yes;n
心理;1;Random;Random;Random;Yes;n
搞不懂;1;Random;Random;Random;Yes;l
平衡;1;Random;Random;Random;Yes;a
妹子;1;Random;Random;Random;Yes;n
请求;1;Random;Random;Random;Yes;v
救援车;1;Random;Random;Random;Yes;n
发表;1;Random;Random;Random;Yes;v
演讲;1;Random;Random;Random;Yes;v
很棒;1;Random;Random;Random;Yes;a
宣扬;1;Random;Random;Random;Yes;v
四平八稳;1;Random;Random;Random;Yes;i
虚构;1;Random;Random;Random;Yes;n
品质恶劣;1;Random;Random;Random;Yes;n
坏人;1;Random;Random;Random;Yes;n
求生欲;1;Random;Random;Random;Yes;i
年少;1;Random;Random;Random;Yes;v
轻狂;1;Random;Random;Random;Yes;a
前赴后继;1;Random;Random;Random;Yes;i
组团;1;Random;Random;Random;Yes;n
成年人;1;Random;Random;Random;Yes;n
干的事;1;Random;Random;Random;Yes;n
认同;1;Random;Random;Random;Yes;v
原因;1;Random;Random;Random;Yes;n
决定;1;Random;Random;Random;Yes;v
长城;1;Random;Random;Random;Yes;ns
开走;1;Random;Random;Random;Yes;v
操作;1;Random;Random;Random;Yes;v
吃螃蟹;1;Random;Random;Random;Yes;v
螃蟹;1;Random;Random;Random;Yes;n
好吃;1;Random;Random;Random;Yes;v
道路;1;Random;Random;Random;Yes;n
安全;1;Random;Random;Random;Yes;an
行车;1;Random;Random;Random;Yes;n
规范;1;Random;Random;Random;Yes;n
亲人;1;Random;Random;Random;Yes;n
两行;1;Random;Random;Random;Yes;j
在乎;1;Random;Random;Random;Yes;v
想要;1;Random;Random;Random;Yes;v
心态;1;Random;Random;Random;Yes;n
变化;1;Random;Random;Random;Yes;vn
草率;1;Random;Random;Random;Yes;n
铁粉;1;Random;Random;Random;Yes;n
搬上大;1;Random;Random;Random;Yes;v
银幕;1;Random;Random;Random;Yes;n
差点;1;Random;Random;Random;Yes;n
有意思;1;Random;Random;Random;Yes;l
逆向;1;Random;Random;Random;Yes;n
民族主义者;1;Random;Random;Random;Yes;n
勉强;1;Random;Random;Random;Yes;v
纠纷;1;Random;Random;Random;Yes;n
狭隘;1;Random;Random;Random;Yes;a
掉线;1;Random;Random;Random;Yes;v
玩意;1;Random;Random;Random;Yes;n
一共;1;Random;Random;Random;Yes;j
笑话;1;Random;Random;Random;Yes;n
面目全非;1;Random;Random;Random;Yes;i
好意思;1;Random;Random;Random;Yes;l
歧视;1;Random;Random;Random;Yes;v
嘴脸;1;Random;Random;Random;Yes;n
道貌岸然;1;Random;Random;Random;Yes;i
浑身;1;Random;Random;Random;Yes;n
舒服;1;Random;Random;Random;Yes;a
可有可无;1;Random;Random;Random;Yes;l
整场;1;Random;Random;Random;Yes;n
手机;1;Random;Random;Random;Yes;n
外放;1;Random;Random;Random;Yes;v
视频;1;Random;Random;Random;Yes;n
王者;1;Random;Random;Random;Yes;n
农药;1;Random;Random;Random;Yes;n
诡谲;1;Random;Random;Random;Yes;a
报刊亭;1;Random;Random;Random;Yes;n
非买不可;1;Random;Random;Random;Yes;i
如今;1;Random;Random;Random;Yes;t
质量上乘;1;Random;Random;Random;Yes;n
开启;1;Random;Random;Random;Yes;v
爸爸;1;Random;Random;Random;Yes;n
暴露;1;Random;Random;Random;Yes;v
印象;1;Random;Random;Random;Yes;n
超大;1;Random;Random;Random;Yes;v
直接;1;Random;Random;Random;Yes;ad
quote;1;Random;Random;Random;Yes;eng
假大空;1;Random;Random;Random;Yes;n
惊呆;1;Random;Random;Random;Yes;v
称为;1;Random;Random;Random;Yes;v
带走;1;Random;Random;Random;Yes;v
突破;1;Random;Random;Random;Yes;vn
高起点;1;Random;Random;Random;Yes;n
逻辑;1;Random;Random;Random;Yes;n
想像;1;Random;Random;Random;Yes;v
借助;1;Random;Random;Random;Yes;v
产业;1;Random;Random;Random;Yes;n
传播;1;Random;Random;Random;Yes;vn
工具;1;Random;Random;Random;Yes;n
古老;1;Random;Random;Random;Yes;nr
焕发;1;Random;Random;Random;Yes;v
出新;1;Random;Random;Random;Yes;v
想像力;1;Random;Random;Random;Yes;n
回首;1;Random;Random;Random;Yes;v
沉迷于;1;Random;Random;Random;Yes;l
西游记;1;Random;Random;Random;Yes;n
凭空想像;1;Random;Random;Random;Yes;n
构架;1;Random;Random;Random;Yes;n
纵横;1;Random;Random;Random;Yes;v
001;1;Random;Random;Random;Yes;eng
沙滩;1;Random;Random;Random;Yes;nr
夹克;1;Random;Random;Random;Yes;n
是从;1;Random;Random;Random;Yes;v
借来;1;Random;Random;Random;Yes;v
狂热;1;Random;Random;Random;Yes;a
能力;1;Random;Random;Random;Yes;n
分享;1;Random;Random;Random;Yes;v
前辈;1;Random;Random;Random;Yes;n
简单;1;Random;Random;Random;Yes;a
买票;1;Random;Random;Random;Yes;n
后悔;1;Random;Random;Random;Yes;v
产品;1;Random;Random;Random;Yes;n
排头兵;1;Random;Random;Random;Yes;n
超出;1;Random;Random;Random;Yes;v
现场;1;Random;Random;Random;Yes;n
预售;1;Random;Random;Random;Yes;vn
押宝;1;Random;Random;Random;Yes;n
外星人;1;Random;Random;Random;Yes;n
注定;1;Random;Random;Random;Yes;v
记录;1;Random;Random;Random;Yes;n
留下;1;Random;Random;Random;Yes;v
浓墨重彩;1;Random;Random;Random;Yes;l
4d;1;Random;Random;Random;Yes;eng
冲击波;1;Random;Random;Random;Yes;n
回来;1;Random;Random;Random;Yes;v
椅子;1;Random;Random;Random;Yes;n
乱动;1;Random;Random;Random;Yes;v
喷气;1;Random;Random;Random;Yes;n
撞击;1;Random;Random;Random;Yes;v
号称;1;Random;Random;Random;Yes;v
蒸发;1;Random;Random;Random;Yes;v
宣传;1;Random;Random;Random;Yes;vn
警惕;1;Random;Random;Random;Yes;v
全程;1;Random;Random;Random;Yes;n
注水;1;Random;Random;Random;Yes;v
爆棚;1;Random;Random;Random;Yes;n
执行力;1;Random;Random;Random;Yes;n
再现;1;Random;Random;Random;Yes;v
帝都;1;Random;Random;Random;Yes;n
引力;1;Random;Random;Random;Yes;n
地震;1;Random;Random;Random;Yes;n
推进器;1;Random;Random;Random;Yes;n
救世;1;Random;Random;Random;Yes;v
荡气回肠;1;Random;Random;Random;Yes;i
热血;1;Random;Random;Random;Yes;n
目不暇接;1;Random;Random;Random;Yes;i
推进;1;Random;Random;Random;Yes;v
紧凑;1;Random;Random;Random;Yes;a
主张;1;Random;Random;Random;Yes;n
开拓;1;Random;Random;Random;Yes;v
新世界;1;Random;Random;Random;Yes;nz
离不开;1;Random;Random;Random;Yes;v
乡愁;1;Random;Random;Random;Yes;n
属于;1;Random;Random;Random;Yes;v
上个世纪;1;Random;Random;Random;Yes;t
蠢笨;1;Random;Random;Random;Yes;a
依靠;1;Random;Random;Random;Yes;v
碰到;1;Random;Random;Random;Yes;v
值得注意;1;Random;Random;Random;Yes;l
探索;1;Random;Random;Random;Yes;v
国际主义;1;Random;Random;Random;Yes;n
重启;1;Random;Random;Random;Yes;v
黄金时代;1;Random;Random;Random;Yes;t
人文主义;1;Random;Random;Random;Yes;n
创造;1;Random;Random;Random;Yes;v
奈尔;1;Random;Random;Random;Yes;nrt
姥爷;1;Random;Random;Random;Yes;n
化成;1;Random;Random;Random;Yes;v
超越;1;Random;Random;Random;Yes;v
宇宙观;1;Random;Random;Random;Yes;l
日月星辰;1;Random;Random;Random;Yes;nz
描写;1;Random;Random;Random;Yes;v
气势恢宏;1;Random;Random;Random;Yes;l
文字;1;Random;Random;Random;Yes;n
并不知道;1;Random;Random;Random;Yes;l
emotionless;1;Random;Random;Random;Yes;eng
强行;1;Random;Random;Random;Yes;v
情愿;1;Random;Random;Random;Yes;n
冷淡;1;Random;Random;Random;Yes;a
促发展;1;Random;Random;Random;Yes;nz
配给;1;Random;Random;Random;Yes;v
期待值;1;Random;Random;Random;Yes;n
定位;1;Random;Random;Random;Yes;n
明日;1;Random;Random;Random;Yes;t
边缘;1;Random;Random;Random;Yes;n
胃口;1;Random;Random;Random;Yes;n
星际;1;Random;Random;Random;Yes;n
迷航;1;Random;Random;Random;Yes;v
冒险;1;Random;Random;Random;Yes;n
担心;1;Random;Random;Random;Yes;v
跟不上;1;Random;Random;Random;Yes;v
维持;1;Random;Random;Random;Yes;v
Hal;1;Random;Random;Random;Yes;eng
下坠;1;Random;Random;Random;Yes;v
全片;1;Random;Random;Random;Yes;n
重金属;1;Random;Random;Random;Yes;n
车间;1;Random;Random;Random;Yes;n
审美;1;Random;Random;Random;Yes;vn
无限;1;Random;Random;Random;Yes;v
接近;1;Random;Random;Random;Yes;v
隐含;1;Random;Random;Random;Yes;v
耐尔;1;Random;Random;Random;Yes;nz
明明;1;Random;Random;Random;Yes;t
弱项;1;Random;Random;Random;Yes;n
拖后腿;1;Random;Random;Random;Yes;n
失重;1;Random;Random;Random;Yes;v
眼泪;1;Random;Random;Random;Yes;n
这辈子;1;Random;Random;Random;Yes;l
对仗;1;Random;Random;Random;Yes;v
线头;1;Random;Random;Random;Yes;n
扔下;1;Random;Random;Random;Yes;v
宇航员;1;Random;Random;Random;Yes;n
祝福;1;Random;Random;Random;Yes;nr
同名;1;Random;Random;Random;Yes;n
末世;1;Random;Random;Random;Yes;n
绝妙;1;Random;Random;Random;Yes;a
地下;1;Random;Random;Random;Yes;s
有如;1;Random;Random;Random;Yes;v
阿西莫夫;1;Random;Random;Random;Yes;nrt
实体化;1;Random;Random;Random;Yes;vn
一板一眼;1;Random;Random;Random;Yes;i
包括;1;Random;Random;Random;Yes;v
显得;1;Random;Random;Random;Yes;v
稳重;1;Random;Random;Random;Yes;a
白壁;1;Random;Random;Random;Yes;nr
有模有样;1;Random;Random;Random;Yes;l
故障;1;Random;Random;Random;Yes;n
行军;1;Random;Random;Random;Yes;n
坎坷;1;Random;Random;Random;Yes;a
异动;1;Random;Random;Random;Yes;a
何去何从;1;Random;Random;Random;Yes;i
牵动人心;1;Random;Random;Random;Yes;i
拿出;1;Random;Random;Random;Yes;v
感怀;1;Random;Random;Random;Yes;v
充满希望;1;Random;Random;Random;Yes;nz
结局;1;Random;Random;Random;Yes;n
人类文明;1;Random;Random;Random;Yes;l
种子;1;Random;Random;Random;Yes;n
播撒;1;Random;Random;Random;Yes;ns
可喜可贺;1;Random;Random;Random;Yes;v
来龙去脉;1;Random;Random;Random;Yes;i
当成;1;Random;Random;Random;Yes;v
姐妹篇;1;Random;Random;Random;Yes;n
大不一样;1;Random;Random;Random;Yes;l
求求;1;Random;Random;Random;Yes;v
国外;1;Random;Random;Random;Yes;s
近代;1;Random;Random;Random;Yes;t
人文;1;Random;Random;Random;Yes;n
关怀;1;Random;Random;Random;Yes;nr
拍成电影;1;Random;Random;Random;Yes;n
emmm;1;Random;Random;Random;Yes;eng
共同体;1;Random;Random;Random;Yes;n
变形金刚;1;Random;Random;Random;Yes;n
根本;1;Random;Random;Random;Yes;a
美国政府;1;Random;Random;Random;Yes;nt
银河;1;Random;Random;Random;Yes;n
当日;1;Random;Random;Random;Yes;t
日剧;1;Random;Random;Random;Yes;n
符合;1;Random;Random;Random;Yes;v
OK;1;Random;Random;Random;Yes;eng
幸福;1;Random;Random;Random;Yes;a
蓝海;1;Random;Random;Random;Yes;ns
江都;1;Random;Random;Random;Yes;ns
40pm;1;Random;Random;Random;Yes;eng
事件;1;Random;Random;Random;Yes;n
正如;1;Random;Random;Random;Yes;v
片尾曲;1;Random;Random;Random;Yes;n
观沧海;1;Random;Random;Random;Yes;ns
浪淘沙;1;Random;Random;Random;Yes;nz
北戴河;1;Random;Random;Random;Yes;ns
人间;1;Random;Random;Random;Yes;n
豪情;1;Random;Random;Random;Yes;n
有着;1;Random;Random;Random;Yes;v
不可分割;1;Random;Random;Random;Yes;l
联系;1;Random;Random;Random;Yes;n
观看;1;Random;Random;Random;Yes;v
前提;1;Random;Random;Random;Yes;n
鲜血;1;Random;Random;Random;Yes;n
曲折;1;Random;Random;Random;Yes;a
重重的;1;Random;Random;Random;Yes;z
投注;1;Random;Random;Random;Yes;v
